SNP,Chromosome,Position,DF,t Value,std Error,effect
lg2.11,3,175051864,244,0.0645821079614289,3.57636973607892,0.230969496405436
lg2.12,3,175051925,244,-1.25131918825122,0.412860898732362,-0.516620764662449
PHM17210.5,3,178229653,244,-1.02091979858356,0.314116648400997,-0.320687905417287
PZA01962.12,3,178229838,244,0.376398525903123,0.307802749153415,0.115856501050274
PZB01919.3,3,178234746,NA,NA,NA,NA
PZB01919.2,3,178234880,244,0.227515774530172,0.329866856215955,0.0750499132838058
PZB01919.1,3,178235128,244,-0.626177734669749,0.30424082919638,-0.190508833220235
PZA00701.6,3,179517651,244,0.548178646539099,0.669984908814234,0.367271420515408
PZA03359.1,3,179903397,244,2.02383797935586,0.602908702985661,1.22018953118656
PZA03359.2,3,179903483,244,-0.736163125379669,0.614153421908025,-0.45211710253443
PZA03359.3,3,179903740,244,-1.63643516137218,0.614371841443623,-1.00537968349532
PZA00482.10,3,180294773,244,-1.08158386388395,0.280161872971414,-0.303018561081387
PHM1675.29,3,180341088,244,-1.81058402145074,0.419203998741583,-0.759004061849765
PZA00107.18,3,180341137,244,0.171224864811351,0.534371782477998,0.0914977362137961
PZA00107.4,3,180341381,244,-0.159989593304279,0.307517088335131,-0.0491995338968536
PZA03733.2,3,180532130,244,0.920954768209272,0.306763429044798,0.282515242691034
PZA03733.1,3,180532218,244,-0.980176428867235,0.305221334363178,-0.299170757530192
PZA03734.2,3,180532745,244,0.75027845744724,0.889304489900094,0.667226000883147
PZA03734.3,3,180532956,244,-0.23285537845131,1.34178492325142,-0.312441836103972
PZA03735.2,3,180533322,244,-0.582017088891769,1.68905624278765,-0.983059597401734
PZA03735.1,3,180533618,244,1.01919166012224,0.309654998356604,0.315597791840219
ba1.9,3,181362666,244,1.02954235581006,1.70426462868851,1.75461262074373
ba1.8,3,181362717,244,-1.30856332551109,1.17454688524547,-1.53696897812551
ba1.7,3,181362781,244,1.22559652515213,1.02909958435464,1.26126087462055
ba1.6,3,181362952,244,-1.9114465491515,1.90991159325118,-3.65069392410442
ba1.5,3,181363034,244,-1.37505956077819,1.26782676311721,-1.74333731203478
PZA00099.6,3,184718109,244,-0.783977366701632,0.344393649537647,-0.269996826473289
PZA03191.1,3,185290073,244,-0.753450924325672,0.315113415333675,-0.237422494050577
PZA03191.2,3,185290132,244,-0.935426869474594,0.325933584405761,-0.304887032517314
PZA03191.3,3,185290309,244,0.503167386295371,0.282766419116508,0.142278840038955
zb27.1,3,185290956,244,0.718707603564399,0.667529315422163,0.479758394596047
PZA03649.1,3,185316030,244,0.337618267711026,0.477697318994192,0.161279341329021
PZA03648.2,3,185317151,244,-0.333768921729822,0.331396122079575,-0.110609726331944
PZA03648.3,3,185317395,244,-0.0596273187626466,0.471216513369359,-0.0280973772488977
PZA03648.1,3,185317458,244,-0.344803332440265,0.340498394827498,-0.117404981227082
PZA03647.3,3,185318086,244,0.225851048593921,0.352448219198348,0.0796007998810069
PZA03647.1,3,185318330,244,0.83248704194763,0.300267674708937,0.249968948310936
PZA00702.5,3,185760526,244,-0.545547352539282,0.33514137262776,-0.182835488563455
PZA00586.1,3,185989508,244,-0.555410968871423,0.371539781653289,-0.20635727010233
PZB00628.3,3,186186953,244,-1.34210909055665,0.528036927316681,-0.70868316030132
PZB01052.4,3,186580149,244,-1.30640459520532,0.323177845824556,-0.422201022853756
PZB01052.3,3,186580208,244,0.982011943664626,0.324239694770097,0.318407252874408
PZB01052.2,3,186580210,244,1.9433632714887,0.352962647219009,0.685934644812846
PZB01052.1,3,186580250,244,-1.3557208011835,0.325071985397362,-0.440706852485221
PZA00303.19,3,187604432,244,1.04345176814085,0.312562322094996,0.326143707644235
PZA00303.6,3,187604478,244,-0.0238607128995582,0.30001075826657,-0.00715847056977736
PZA00618.21,3,189138003,244,-0.689297846366461,0.588375829185789,-0.405566191911845
PZA00236.7,3,189437413,244,-0.243987584892895,0.409773423057939,-0.099979627845201
PZA01228.2,3,189861328,244,-0.597576373956368,0.439556147491361,-0.262668368768118
PZA03743.1,3,191863818,244,-0.163208906929608,0.335403361052645,-0.0547408159379188
PZA03744.1,3,191864249,244,0.206720802418204,0.350326330123083,0.0724197400712683
PHM13673.53,3,192236275,244,-0.855887157736557,0.311871532272714,-0.266926839335838
PZB01223.1,3,192865017,244,1.43432215043405,0.987029500384552,1.41571827553342
PZB01223.3,3,192865132,244,2.23304466204751,0.299092068310865,0.667885946602325
PZB01223.2,3,192865246,244,-0.160327051094747,0.63610191463164,-0.101984344168613
PZA03255.1,3,193565357,244,-1.43679130978839,0.298112443997385,-0.428325368875221
PZA03255.3,3,193565631,244,-0.49577682510949,0.341013814535997,-0.169066746289133
PZA03255.4,3,193565736,244,0.86731610648975,0.336525335397501,0.291873843632118
PZB02516.2,3,193566873,244,3.05959320381818,0.361687680260199,1.10661716842887
PZB02516.3,3,193566974,244,-1.38865125539624,0.662028267892617,-0.919326385316879
PZB02516.1,3,193567255,244,-0.901300595276848,0.308191871662323,-0.277773517388738
PZA02952.10,3,194250329,244,0.260707946041852,0.538526229314211,0.140398067134171
PZA02952.7,3,194250404,244,0.148805787426573,0.38030497423416,0.0565915811531568
PZB01109.1,3,194643731,244,1.43329524926389,0.313503250961644,0.44934272023211
PZB01109.2,3,194643852,244,0.507927744449532,0.276650859593141,0.140518647113169
PZA01035.1,3,195407066,244,0.596801732256042,0.446138035310466,0.266255952298593
PZA00308.24,3,196191461,244,1.43997380810365,0.555344097792416,0.79968095530603
PZA00308.23,3,196191494,NA,NA,NA,NA
PZA01457.1,3,196870327,244,0.66251738676715,0.692259419056205,0.458633901278063
PZA00201.2,3,197456470,244,0.625401835974019,1.122259949736,0.701863433005002
PZA02122.9,3,197797720,244,-0.996867437247751,0.390663278786667,-0.389439501550868
PZD00004.3,3,199478329,244,-1.68473941197744,0.644997931132507,-1.08665343522284
PZA00892.5,3,199886201,244,-0.0416888308990483,0.29991172886648,-0.0125029693493559
PZA03224.3,3,200142461,244,-0.772710593748603,0.294037991422656,-0.227206270936847
PZA03224.4,3,200142700,244,-1.66891762395391,0.423404600606931,-0.706627400016075
PZA03224.1,3,200142836,NA,NA,NA,NA
PZA03008.21,3,200201258,244,0.969975799925271,0.867721165350801,0.841668531473232
PZA03011.6,3,201790247,244,0.284992995618433,0.485150976046857,0.1382646299908
PZA03154.2,3,202363996,244,-0.635392560607502,0.295866095166846,-0.187991115805005
PZA03154.4,3,202364106,244,-0.405558503960977,0.318603482721004,-0.129212351809088
PZA03154.1,3,202364418,244,-0.787776970467096,0.388889994640127,-0.306358581822565
PZB01449.2,3,202569690,244,-0.968854046706011,0.296298501928421,-0.28707000262628
PZB01449.3,3,202569749,244,-0.192095379989571,0.334999058221412,-0.0643517713851907
PZA00047.2,3,203908761,244,-2.05567671477344,0.355861798904644,-0.731536813685665
PZA00220.2,3,206760654,244,1.80564681692288,0.28157060127658,0.508417059934118
PZA00220.11,3,206760693,244,1.74853188698783,0.493235264901636,0.862437588467401
PZA00538.18,3,206889455,244,1.13559323887571,0.334056275279177,0.379352047611036
PZA00538.15,3,206889707,244,0.309708155992006,0.287490083969621,0.0890380237722184
PZA00538.7,3,206889794,244,0.743329228925153,0.306509433936162,0.227837421186052
PZA02516.1,3,208180035,244,0.616728679274181,0.533822423836253,0.329223598419475
PZA03349.4,3,209957688,244,-1.09012143801148,0.946403572656687,-1.03169482356371
PZA03349.1,3,209957849,244,-0.698101053184206,0.487408947760007,-0.340260699762666
PZA03346.6,3,210558095,244,-1.60406073642802,0.811876478783722,-1.3022991824464
PZA03346.5,3,210558393,244,1.02451353312915,0.36087658027213,0.369722940278166
PZA03553.1,3,210635720,244,0.652062590477611,0.630833629552687,0.411343010646519
PZB01457.1,3,212725801,244,-0.774786739167631,0.282368700661305,-0.218775524828374
PZB01457.3,3,212726119,244,0.358738904325395,0.292804481769683,0.105040358971621
PZA03146.3,3,214272799,244,0.356983259684377,0.381486057799099,0.136184136437265
PZA03146.1,3,214272814,244,-0.231834067743345,0.302005960581509,-0.0700152703243475
PZA03146.4,3,214272883,244,0.105218541863055,0.305002590036153,0.0320919277880591
PZA03146.2,3,214273072,244,-0.858125184340494,0.35300468786829,-0.302922212850035
sh2.4,3,214838405,244,-1.20103929348935,0.319745652058062,-0.384027092044107
sh2.3,3,214839793,244,-0.410214284405944,0.289378108750668,-0.118707033803901
sh2.21,3,214840195,244,1.34133444217925,0.447611608575229,0.600396867301214
sh2.2,3,214843092,244,0.898705751880353,0.308901376440154,0.277611443770525
sh2.1,3,214843730,244,-0.839877884425734,0.294691078063035,-0.247504519202721
PZA00750.1,3,215844498,244,2.0313386310304,0.365244111879226,0.741934474216663
PZA01154.1,3,216028207,244,0.497519727054688,0.3197555216596,0.159084679860314
PHM3342.31,3,216028374,244,-0.0399534797452646,0.311635308689159,-0.0124509149936216
PZA02665.2,3,216624570,244,-0.133525565819455,0.260985219514536,-0.0348481991061931
PZA01233.1,3,216768571,244,-0.759258905260399,0.311951663783878,-0.236852078738707
PZA02514.1,3,216915474,244,0.329291707054051,0.540523336019992,0.177989852020573
PZB02076.3,3,217328675,244,1.0180010956,0.687697127913728,0.700076429657145
PZB02076.1,3,217328892,244,-0.541149681842842,0.370390770999085,-0.20043684788368
PZA02824.3,3,217329647,244,-1.0963476131689,0.464254599978302,-0.508984422588895
PZA02824.1,3,217329679,244,0.602921652605613,0.360772443060516,0.217517517584611
PZA02668.2,3,218119861,244,1.8341732978927,0.397891170244444,0.729801359929638
PZA00219.7,3,219309085,244,-0.327020530299834,0.268866625921735,-0.087924906588853
PZA00219.6,3,219309117,244,-1.04751459575237,0.2936127814294,-0.307563674046747
PZA03360.1,3,219587062,244,2.06191203582648,0.349472476863071,0.720581506234055
PZA03391.1,3,219859920,244,1.60841444535134,0.29128867984429,0.468512920428878
PHM2672.19,3,219860052,244,1.92140480638241,0.287152087483786,0.551735401054088
PZA03391.3,3,219860155,244,0.272965517788757,0.957844714284278,0.261458578395832
PZA00234.19,3,221730567,244,1.02593553550514,0.323480347006397,0.331869983031396
PZA00234.21,3,221730615,244,0.867016716979618,0.401506423811697,0.348112781419445
PZA02789.36,3,222114560,244,-0.224266146003232,0.327349209040023,-0.0734133455086123
PZA02789.31,3,222114627,244,-0.310642077407596,0.427113782273687,-0.132679512614914
PZB00954.1,3,222262745,244,-0.833040412476564,0.51994778990827,-0.433137521371464
PZA00572.1,3,222602120,244,-1.31089944527182,0.349332662752953,-0.457939993818172
PZA00572.2,3,222602260,244,2.30815723696674,0.308595808207129,0.712287648010886
PZA00316.2,3,223513366,244,0.426349839332564,0.281635978841089,0.120075454329168
PZA00316.9,3,223513444,244,-3.03737085816598,0.296491614757799,-0.900554990355914
PZA01688.3,3,223670423,244,0.0660577422904598,0.309000393259338,0.0204118683455761
PZA01360.3,3,223867414,244,1.67023971323076,0.372032396143646,0.621383282647514
PZA02182.1,3,224184375,244,0.00873131969515075,0.35961315192189,0.00313989739601084
PZA00143.5,3,224903492,244,0.948808899785216,0.405957906709709,0.385176474824348
PZA00420.1,3,226872335,244,0.272546828161735,0.299587120122003,0.0816515193473606
PHM2423.33,3,227682147,244,0.13543256187507,0.280428749080155,0.0379791839113466
PZA00088.3,3,228614270,244,0.102270597270187,0.294166657542292,0.0300845997638248
PZB01460.1,3,229544509,244,0.174385518326168,0.331252412761527,0.0577656236962127
PZA03013.7,4,139753,244,0.454239556060462,0.41655898239859,0.189217567237733
PZA03013.8,4,139810,244,-1.52896561574448,0.436169251146392,-0.666887787647852
PZA00216.8,4,2589311,244,-1.23453438519398,0.361175103644697,-0.445883084525377
PZA00216.2,4,2589348,244,-0.680087831881243,0.316103913730805,-0.214978425338359
PZA00136.2,4,2637306,244,-0.430150336130182,0.351015310500282,-0.150989353798536
PZA00136.1,4,2637441,244,1.06371740858308,0.282609826648019,0.300616992442144
PZA03109.3,4,2638771,244,-0.387371563353585,0.770150872536768,-0.298334547512695
PZA03109.2,4,2638925,244,-0.504696698563217,0.506272547735635,-0.255514083415363
PZA03109.1,4,2639015,244,-0.581661420695834,0.320402232190361,-0.186365617569962
PZA03106.1,4,2846701,244,-0.357127394632081,0.300719751946621,-0.107395261527103
PZA03107.1,4,2851075,244,-0.941277802946107,0.342386089330119,-0.322280425923964
PZA00700.1,4,2852707,244,-0.0509248677851783,0.281972681697814,-0.0143594215344933
PZA00700.3,4,2852810,244,-1.45764055674354,0.328587800547016,-0.478962904528487
PHM2438.28,4,3548007,244,-1.05285044667097,0.269974821709677,-0.284243111626949
PZA03227.1,4,3895352,244,0.13564890118871,0.289033649686455,0.0392070969865301
PZA03227.2,4,3895510,244,-0.0320156176193147,0.460707804866244,-0.0147498449148316
PZA00371.5,4,4867968,244,-0.34431091616265,0.295641314121379,-0.101792531720662
PZB02080.2,4,4980478,244,0.255835068534145,0.880619281527059,0.225293294241965
PZB02080.1,4,4980568,244,-0.0318014099698545,0.353166783607604,-0.0112312016732403
PZA00436.7,4,6401332,244,-0.634568478287063,0.296068951717168,-0.187876024159209
PZA00683.1,4,6612098,244,-0.882415147794422,0.296591476841846,-0.261716811871963
PZA00683.2,4,6612185,244,-0.348232211697009,0.350203778037405,-0.121952236170614
PZA02358.1,4,11329241,244,-1.68450477522218,0.276472566305458,-0.465719358159475
PZA02138.1,4,11856246,244,-0.725354189266507,0.278224618008448,-0.201811392229502
PZA01122.1,4,12618115,244,0.54279213711358,0.425198348533968,0.230794320297917
PZA00078.4,4,18502089,244,-0.726605162417648,0.28870905416298,-0.209777489191538
PZA00078.2,4,18502179,244,-1.56848693877777,0.300884437317816,-0.471933310014492
PZA00139.4,4,20064925,244,-1.36241149187379,0.293958479655383,-0.400492410816241
PZA00139.14,4,20065054,244,-1.17253916733661,0.687624093113253,-0.806266181579602
PZA01422.3,4,24475394,244,0.38587173531372,0.335687258948677,0.129532225133232
PZA00644.11,4,25192009,244,0.00815083749796023,0.496326401781159,0.00404547584686554
PZA00488.1,4,28192994,NA,NA,NA,NA
PZB01619.2,4,29030873,244,-0.330182086933638,0.292320092600291,-0.0965188582273981
PZA02457.1,4,29031200,244,-0.30676444783556,0.302478849724928,-0.0927897573178029
PZA03643.2,4,29209179,244,2.2790452870279,0.477944092725797,1.08925623198955
PZA03643.1,4,29209351,244,1.41330784718026,0.400712210044717,0.566329710917145
PZA03693.1,4,29209539,244,0.368669314070349,0.711797403406779,0.262417860471032
PZA03043.8,4,32099560,244,0.0578912379220181,0.305011237920566,0.0176574781433487
PZA03043.14,4,32099732,244,0.826341974708552,0.305531894509555,0.252473829045471
PZA02705.1,4,33860915,244,-0.0389758239045043,0.411689953854968,-0.0160459551447047
PHM15427.11,4,33862684,244,0.267379736028385,0.288208408254487,0.0770610881202458
PHM13623.14,4,35051574,244,0.0134975572559966,0.418023404547765,0.00564229483723011
PZA01106.3,4,35051622,244,-0.346965126576128,0.442351632480305,-0.153480590154686
PZA01713.4,4,35384247,244,-0.320598913536031,0.322546940165245,-0.103408198581349
PZA03247.1,4,35769506,244,1.09295176527312,0.309957116768828,0.338768177931456
PZA03247.3,4,35769858,244,1.20802207922294,1.47636194691914,1.78347782880289
PZA00125.2,4,36047409,244,-1.66886048272144,0.302677712527175,-0.505126873437121
PZA00125.8,4,36047549,244,-2.89412341982527,0.498187308126189,-1.44181555590771
PZA03385.1,4,37067373,244,-0.595342721694644,0.325573754599459,-0.193827965175586
PZA03385.2,4,37067501,244,0.602328472750468,0.325007629496873,0.195761349107102
PZA01751.2,4,37185517,244,1.7063596873486,0.351229056317811,0.599323102726203
PZA02968.3,4,38941049,NA,NA,NA,NA
PZA02968.4,4,38941090,244,-0.143390647332452,0.447220795098555,-0.0641272793097158
PZA00315.6,4,39975220,244,0.41809908639959,0.366599717351972,0.153275006899207
PZA00315.1,4,39975317,244,-0.385499135725101,0.403106351531167,-0.155397150120564
PZA03420.1,4,41178032,244,0.170427167588963,0.419511626645794,0.0714961782998813
su1.3,4,41188938,244,-0.787930799651938,0.596671390841194,-0.470135766114936
su1.4,4,41189019,244,-0.107094248432267,0.411249502128732,-0.0440424563486204
su1.1,4,41191526,244,-0.112948256990822,0.380449606246085,-0.0429711198983398
PZA00699.1,4,45378466,244,-0.163547089087161,0.329831484656818,-0.0539429792049191
PZA00699.5,4,45378492,244,-0.352235371587202,0.504620762553675,-0.177745281808711
PZA03337.1,4,47028353,244,1.81537097919043,0.380702739247563,0.691116704528326
PZA00445.18,4,49713883,NA,NA,NA,NA
PZA01759.1,4,60429503,244,0.585317037054222,0.347199802375844,0.20322195959244
PZA00726.6,4,60767943,244,-0.0189561012969372,0.337754870180232,-0.00640251553267035
PZA00726.7,4,60767994,244,0.369825689627242,0.336221011960624,0.124343167615507
PZA00726.10,4,60768063,244,0.0181774804706841,0.331329432791792,0.00602273429393563
PHM14055.6,4,60768111,244,-0.210732372632801,0.33200484066293,-0.0699641677984744
PZB00129.1,4,63721981,NA,NA,NA,NA
PHM1307.11,4,63722896,244,-1.24592756974999,0.318429909603461,-0.396740603407949
bt2.2,4,66287455,244,-0.911500757968766,0.305612249457112,-0.278565797024697
bt2.4,4,66288635,244,-0.654284806423782,0.515349867208258,-0.337185588106877
bt2.7,4,66290994,244,0.612534907959019,0.316639943350469,0.193953018556329
PZA03706.1,4,73077404,244,-0.347239955973142,0.481315969411086,-0.167132136027476
PZA03254.1,4,73176932,244,-0.539466147413698,0.479078430336581,-0.258446595122678
PZA03254.2,4,73177100,244,-0.0787495787819057,0.44276218434724,-0.0348673355179017
PZA03254.3,4,73177257,244,-0.773743994547928,0.468242380980525,-0.362299730276504
PZA03705.1,4,73178489,244,0.498764718622507,0.473972711841818,0.236400866256531
PZA03586.1,4,73307190,244,0.498764718622507,0.473972711841818,0.236400866256531
PZA03751.1,4,73307596,244,0.335043865951467,0.485407472334838,0.162632796092794
PZA03752.2,4,73309421,244,0.674849072764243,0.392829288215478,0.265100480906852
PZA03752.1,4,73309674,244,-0.888887868604472,0.3763521230775,-0.334534836527126
PZA03753.2,4,73310537,244,-0.924585656028148,1.47352080775625,-1.36239620271044
PZA03753.1,4,73310789,244,0.834216811104039,0.384760897516315,0.320974008963589
